Name:  | Date: 3/5/23 | Time: 18:03:47 | Oper: 0rgan1cElectronics!          
X/Z	Nm	Nw	Nc	Model	X-axis	Y-axis	Z-axis	Path	Temp (C)
2 	 29 	 911 	 2 	 4 	 0 	 0 	 0 	 1 	 25
1 	 1
1 	 0
 199	-0.02550	0.00511	-0.00581	0.01117	-0.00077	-0.00875	-0.00434	0.00973	0.01902	0.00934	0.00313	0.01747	-0.02351	0.00572	0.00222	0.01002	0.00578	0.04277	0.00418	0.04615	0.01814	0.03665	0.07306	0.05622	0.05402	0.05858	0.04560	0.06439	0.05227 
 200	-0.01459	-0.02281	-0.00887	0.01494	-0.01645	-0.00994	0.01390	-0.03529	0.01115	-0.00333	-0.02311	0.01973	0.00602	-0.00603	-0.00024	-0.01168	-0.00822	0.06217	0.03124	0.02813	0.03111	0.02436	0.06280	0.05074	0.05033	0.09262	0.03265	0.02740	0.08062 
 201	-0.00955	-0.02852	-0.03082	-0.02391	-0.02816	-0.02796	-0.02153	-0.00341	-0.01832	0.00802	-0.03510	-0.00266	-0.04863	-0.01919	-0.00094	-0.02588	-0.02624	-0.01000	0.01751	0.02083	0.03785	0.00993	0.03434	0.01585	0.03576	0.01524	0.02651	0.03003	0.03131 
 202	0.03699	0.00942	0.01193	0.00979	-0.01238	0.01569	-0.00672	0.01274	0.00134	-0.00543	0.02921	0.00040	0.01183	0.00878	0.00383	-0.00008	0.02224	-0.00282	0.00845	0.02191	-0.01116	0.02212	0.03246	0.06056	0.04348	0.02691	0.03431	0.05003	0.06899 
 203	0.01324	-0.00891	-0.00672	0.04402	0.03513	-0.03427	0.02613	-0.03639	0.01061	0.01009	-0.01023	0.01784	0.01930	0.00441	-0.02477	0.01036	0.02345	0.05096	0.02306	0.02040	0.05645	0.07016	0.04245	0.05216	0.05359	0.07450	0.05603	0.03712	0.04534 
 204	-0.00626	0.00771	-0.02916	-0.00183	-0.00209	-0.00582	-0.01579	-0.01581	0.01332	0.00392	-0.02519	-0.01565	-0.03650	0.00287	-0.00102	0.00045	-0.03669	0.04393	0.01148	0.03212	0.02822	0.01791	0.05518	0.02459	0.05319	0.03410	0.02484	0.01271	0.03134 
 205	0.02710	0.00321	0.01611	0.01201	-0.02100	-0.00975	-0.00028	-0.00386	-0.00378	-0.00380	0.01740	-0.00902	0.00894	0.01398	0.00175	0.05129	0.02504	0.01012	0.04838	0.04476	0.02591	0.02488	0.07555	0.10365	0.03951	0.04504	0.04310	0.04113	0.04009 
 206	0.00069	-0.04151	-0.04819	-0.01768	-0.02601	-0.03647	-0.04365	-0.02093	-0.04796	-0.03059	-0.04152	-0.02307	-0.02375	-0.04439	-0.04024	-0.01268	-0.04488	0.01734	0.01835	-0.02186	0.05832	0.00934	-0.00032	-0.00678	-0.01729	-0.00112	0.00671	0.02191	0.01852 
 207	-0.02631	0.00414	-0.01574	-0.01760	-0.00088	0.00064	-0.00782	-0.03826	-0.00767	-0.01113	-0.01462	-0.00647	-0.02571	-0.00628	-0.00389	-0.01095	-0.01467	0.00472	0.00520	0.03743	0.01869	0.05205	0.03159	0.01680	0.05328	0.02585	0.01938	0.03119	0.03925 
 208	0.03060	0.02922	0.04399	0.05222	0.03545	0.01521	0.05106	0.01438	0.06260	0.05292	0.04490	0.02014	0.04698	0.04199	0.03610	0.04044	0.02888	0.05060	0.07458	0.07404	0.03817	0.06509	0.07723	0.10027	0.09969	0.14283	0.06795	0.05514	0.06450 
